,ID,date,campaign_type,region,customer_age_range,gender,sales,units_sold,clients_engaged,click_rate,conversion_rate
16779,Us7122,2020-10-26 00:00:00.000000000,TV,East,56+,Others,70803.73,19.0,2412.0,0.59,0.02
16780,Ba2844,2021-11-12 00:00:00.000000000,Direct Advertising,West,36-45,Male,44566.28,90.0,272.0,1.37,0.01
16781,Tw9349,2020-04-03 00:00:00.000000000,Social Networks,West,36-45,Others,95601.07,25.0,1007.0,0.66,0.12
16782,Sq4907,2019-09-24 00:00:00.000000000,Direct Advertising,West,18-25,Male,67185.7,55.0,2183.0,1.1,0.04
16783,Lr5820,2021-06-27 00:00:00.000000000,Email,South,36-45,Male,132921.11,1.0,898.0,1.36,0.26
16784,Ck9888,2019-03-12 00:00:00.000000000,TV,North,56+,Male,53123.48,3.0,2043.0,1.0,0.06
16785,Ae8347,2022-01-12 00:00:00.000000000,Online Advertising,North,36-45,Male,139230.73,98.0,1880.0,0.24,0.22
16786,Ml3886,2019-10-23 00:00:00.000000000,Social Networks,West,46-55,Male,27342.1,47.0,1592.0,0.24,0.17
16787,Sj8137,2019-02-04 00:00:00.000000000,Direct Advertising,North,46-55,Others,79952.76,57.0,1232.0,1.31,0.08
16788,Mh5337,2022-01-22 00:00:00.000000000,Online Advertising,North,36-45,Female,141523.46,63.0,63.0,0.08,0.24
16789,Tj5886,2020-07-12 00:00:00.000000000,Social Networks,South,26-35,Male,120718.23,98.0,2045.0,1.44,0.07
16790,Or8966,2018-11-03 00:00:00.000000000,Email,North,36-45,Others,108742.65,27.0,891.0,0.07,0.18
16791,Ud5735,2019-02-28 00:00:00.000000000,Online Advertising,South,46-55,Female,96281.02,24.0,2533.0,0.17,0.16
16792,Ff5267,2022-04-18 00:00:00.000000000,Social Networks,East,18-25,Female,23670.47,27.0,1988.0,1.39,0.03
16793,Tq3023,2021-05-19 00:00:00.000000000,Email,North,26-35,Others,35441.07,81.0,1104.0,0.08,0.08
16794,Zw9000,2022-09-11 00:00:00.000000000,Social Networks,West,18-25,Male,59703.62,29.0,1054.0,0.09,0.03
16795,Rh1765,2019-09-16 00:00:00.000000000,Online Advertising,North,36-45,Male,97370.37,31.0,239.0,0.13,0.03
16796,Tm5565,2018-08-27 00:00:00.000000000,Email,North,36-45,Others,35275.38,33.0,1442.0,0.49,0.15
16797,Es5123,2020-04-29 00:00:00.000000000,Social Networks,South,18-25,Male,133286.97,70.0,135.0,0.43,0.06
16798,Uk5347,2022-10-19 00:00:00.000000000,Email,North,36-45,Male,101908.44,23.0,2207.0,0.56,0.22
16799,Rw4186,2019-03-05 00:00:00.000000000,Direct Advertising,North,56+,Male,45484.93,21.0,1280.0,0.15,0.11
16800,Hk6167,2018-12-01 00:00:00.000000000,Social Networks,North,46-55,Others,26127.56,33.0,2940.0,0.68,0.2
16801,Mw6659,2020-05-23 00:00:00.000000000,Email,North,46-55,Others,85539.93,12.0,758.0,1.08,0.22
16802,Jf3502,2018-04-21 00:00:00.000000000,Online Advertising,East,46-55,Male,2047.89,34.0,2642.0,0.34,0.02
16803,Xv9657,2021-01-23 00:00:00.000000000,Online Advertising,West,18-25,Female,70222.67,31.0,100.0,1.5,0.19
16804,Id8753,2021-04-13 00:00:00.000000000,Direct Advertising,South,56+,Male,20579.01,62.0,343.0,0.41,0.19
16805,We9136,2018-10-31 00:00:00.000000000,Online Advertising,West,36-45,Male,21994.87,42.0,1427.0,0.5,0.11
16806,Px8668,2020-05-03 00:00:00.000000000,Email,East,18-25,Others,64191.49,29.0,2254.0,0.84,0.22
16807,Kj5281,2018-07-05 00:00:00.000000000,TV,West,26-35,Male,19170.17,62.0,1545.0,1.5,0.3
16808,Kc4309,2021-03-24 00:00:00.000000000,Email,East,56+,Others,135754.61,32.0,864.0,0.52,0.01
16809,Ei8028,2022-06-26 00:00:00.000000000,TV,North,36-45,Female,13259.3,35.0,2740.0,0.11,0.07
16810,Zw9821,2019-01-11 00:00:00.000000000,Email,North,26-35,Others,53282.95,24.0,2952.0,0.58,0.18
16811,Vs2920,2022-05-19 00:00:00.000000000,Social Networks,East,46-55,Others,97358.61,6.0,1114.0,0.66,0.04
16812,Wc9377,2018-12-22 00:00:00.000000000,Social Networks,West,46-55,Male,129896.44,7.0,1154.0,1.02,0.23
16813,Rn2459,2019-06-22 00:00:00.000000000,TV,North,26-35,Male,59089.81,56.0,1927.0,0.88,0.29
16814,Ll7966,2021-03-11 00:00:00.000000000,Social Networks,North,18-25,Female,108699.45,18.0,1796.0,1.36,0.24
16815,Bu4632,2021-01-18 00:00:00.000000000,TV,South,36-45,Male,5390.42,60.0,2673.0,1.36,0.28
16816,Fk4090,2021-02-05 00:00:00.000000000,Online Advertising,West,18-25,Male,138108.48,45.0,1763.0,0.28,0.23
16817,If5648,2020-09-25 00:00:00.000000000,TV,North,36-45,Others,134753.37,55.0,2029.0,1.27,0.07
16818,Qz8557,2022-09-25 00:00:00.000000000,Online Advertising,North,56+,Others,78338.93,69.0,1327.0,1.17,0.25
16819,Av8658,2018-06-09 00:00:00.000000000,Online Advertising,South,36-45,Female,104986.14,54.0,2163.0,1.34,0.02
16820,Rk7000,2018-03-31 00:00:00.000000000,Online Advertising,North,46-55,Others,77960.17,94.0,1237.0,1.24,0.15
16821,Og6186,2022-08-25 00:00:00.000000000,Online Advertising,West,36-45,Male,107171.73,94.0,2508.0,1.23,0.07
16822,Qy3339,2019-08-02 00:00:00.000000000,Direct Advertising,South,18-25,Others,10580.52,4.0,2875.0,1.3,0.3
16823,Ac6381,2022-06-15 00:00:00.000000000,Direct Advertising,North,18-25,Male,92198.02,27.0,668.0,1.46,0.03
16824,Az6747,2021-08-29 00:00:00.000000000,Online Advertising,North,36-45,Male,78657.61,94.0,556.0,1.31,0.26
16825,Xl8837,2019-04-28 00:00:00.000000000,Email,East,26-35,Male,131917.34,8.0,240.0,0.53,0.2
16826,Ct6370,2020-11-28 00:00:00.000000000,Direct Advertising,West,36-45,Others,109723.28,34.0,1946.0,0.33,0.24
16827,Dj7160,2022-12-19 00:00:00.000000000,TV,East,18-25,Others,66374.3,94.0,1576.0,0.75,0.02
16828,Qq4844,2018-12-09 00:00:00.000000000,Online Advertising,North,36-45,Male,135431.06,51.0,844.0,0.99,0.19
16829,Ri7749,2019-03-08 00:00:00.000000000,Direct Advertising,South,36-45,Male,39347.85,44.0,1005.0,0.52,0.03
16830,Fr8356,2021-04-14 00:00:00.000000000,Online Advertising,North,46-55,Female,99647.9,15.0,1182.0,0.12,0.02
16831,Fs7565,2022-12-21 00:00:00.000000000,Email,West,36-45,Male,13389.79,5.0,124.0,0.97,0.02
16832,Sg2613,2020-04-05 00:00:00.000000000,Direct Advertising,West,18-25,Male,88262.33,81.0,1958.0,0.08,0.03
16833,Jv3816,2020-07-30 00:00:00.000000000,Online Advertising,South,36-45,Female,123099.98,1.0,2300.0,1.08,0.15
16834,Qb9286,2022-03-20 00:00:00.000000000,Online Advertising,North,36-45,Female,92214.93,7.0,2236.0,0.89,0.13
16835,Nk5485,2021-06-13 00:00:00.000000000,Online Advertising,North,56+,Female,73569.78,3.0,285.0,0.97,0.16
16836,Zn4261,2020-02-13 00:00:00.000000000,TV,East,36-45,Male,33604.46,49.0,160.0,0.78,0.18
16837,Ya4209,2021-01-21 00:00:00.000000000,Direct Advertising,South,56+,Others,54213.36,47.0,1935.0,1.16,0.07
16838,Cj4259,2019-12-04 00:00:00.000000000,Direct Advertising,North,56+,Female,80119.21,65.0,100.0,0.98,0.12
16839,Cw7187,2020-11-04 00:00:00.000000000,Social Networks,North,56+,Male,88836.17,43.0,437.0,0.31,0.05
16840,Ar7872,2019-08-24 00:00:00.000000000,Social Networks,South,36-45,Male,138741.85,71.0,1972.0,0.42,0.29
16841,Il9787,2021-06-13 00:00:00.000000000,Direct Advertising,South,18-25,Others,111903.29,29.0,489.0,0.53,0.2
16842,Ng1761,2018-10-01 00:00:00.000000000,Online Advertising,North,36-45,Others,33237.62,69.0,2913.0,0.52,0.09
16843,Be5400,2021-05-31 00:00:00.000000000,TV,East,46-55,Male,2112.29,57.0,1117.0,1.38,0.24
16844,Sr3561,2019-03-28 00:00:00.000000000,Direct Advertising,North,46-55,Male,149245.88,59.0,454.0,0.36,0.18
16845,Dr7874,2019-03-04 00:00:00.000000000,Online Advertising,South,46-55,Others,104885.39,27.0,2071.0,0.63,0.25
16846,Ns1660,2019-09-06 00:00:00.000000000,Email,North,56+,Others,56137.04,65.0,2603.0,0.67,0.12
16847,Ti4104,2019-04-20 00:00:00.000000000,Direct Advertising,North,18-25,Male,99624.69,5.0,1376.0,1.08,0.26
16848,Yc4195,2022-08-28 00:00:00.000000000,Social Networks,North,46-55,Male,71782.81,32.0,451.0,1.24,0.28
16849,Mv3086,2022-10-11 00:00:00.000000000,TV,North,56+,Male,92578.06,36.0,224.0,1.31,0.19
16850,Lg4385,2021-04-08 00:00:00.000000000,Social Networks,North,18-25,Male,55723.09,63.0,2753.0,1.48,0.22
16851,Bg7726,2020-05-12 00:00:00.000000000,Online Advertising,West,56+,Male,109422.17,28.0,484.0,0.39,0.02
16852,Vd3373,2022-11-27 00:00:00.000000000,TV,North,18-25,Others,110339.11,56.0,17.0,0.97,0.05
16853,Jk6057,2018-04-08 00:00:00.000000000,Online Advertising,North,36-45,Others,10610.07,38.0,1358.0,1.28,0.25
16854,Jz4244,2019-11-05 00:00:00.000000000,Online Advertising,South,36-45,Male,124900.31,98.0,1882.0,1.45,0.12
16855,Jp8956,2020-08-28 00:00:00.000000000,Social Networks,East,36-45,Male,11525.79,87.0,2799.0,1.08,0.02
16856,Km1454,2020-08-09 00:00:00.000000000,Direct Advertising,North,46-55,Female,96603.97,45.0,109.0,0.49,0.28
16857,Si1748,2020-10-17 00:00:00.000000000,TV,South,36-45,Others,95745.57,23.0,1980.0,0.13,0.16
16858,Al9058,2019-08-13 00:00:00.000000000,Social Networks,West,18-25,Others,118262.99,65.0,2103.0,0.76,0.29
16859,Gv6107,2021-10-23 00:00:00.000000000,TV,South,36-45,Male,48545.72,1.0,1336.0,1.23,0.07
16860,Em2170,2019-11-02 00:00:00.000000000,TV,West,36-45,Female,94248.53,45.0,672.0,1.45,0.09
16861,Oo4977,2018-06-01 00:00:00.000000000,TV,West,36-45,Others,86379.27,57.0,273.0,1.5,0.2
16862,Pz3695,2021-09-08 00:00:00.000000000,Email,South,56+,Female,141783.82,44.0,641.0,0.8,0.23
16863,La6903,2019-07-21 00:00:00.000000000,Online Advertising,North,18-25,Male,80257.38,1.0,1860.0,1.02,0.1
16864,Ga7288,2021-04-28 00:00:00.000000000,Email,East,18-25,Others,72871.3,58.0,1722.0,0.74,0.07
16865,Mb5681,2019-02-03 00:00:00.000000000,Online Advertising,East,46-55,Female,8508.42,9.0,1678.0,0.22,0.27
16866,Se3914,2020-06-19 00:00:00.000000000,Social Networks,West,36-45,Male,27613.84,84.0,268.0,1.29,0.27
16867,Yn1577,2021-10-29 00:00:00.000000000,Online Advertising,South,36-45,Others,92316.38,15.0,1966.0,1.14,0.06
16868,Qs3368,2020-10-03 00:00:00.000000000,Online Advertising,East,36-45,Male,66674.08,44.0,355.0,0.29,0.16
16869,Rr2099,2019-10-25 00:00:00.000000000,Email,West,46-55,Others,141847.73,88.0,2642.0,0.14,0.27
16870,Pc2383,2022-10-28 00:00:00.000000000,Email,North,36-45,Male,63839.69,97.0,602.0,0.55,0.03
16871,Uo5539,2018-10-19 00:00:00.000000000,Social Networks,East,46-55,Others,74454.1,74.0,1411.0,1.22,0.21
16872,Nr4235,2022-04-22 00:00:00.000000000,Social Networks,East,26-35,Male,98490.12,38.0,480.0,0.22,0.25
16873,Pe6441,2022-08-23 00:00:00.000000000,Email,South,56+,Female,120133.32,54.0,2465.0,0.37,0.11
16874,Nm3728,2019-01-28 00:00:00.000000000,Direct Advertising,East,36-45,Male,10082.3,97.0,281.0,1.08,0.25
16875,Ff1084,2022-04-21 00:00:00.000000000,Direct Advertising,North,36-45,Male,109585.94,40.0,1144.0,0.27,0.27
16876,Te2197,2022-12-02 00:00:00.000000000,Direct Advertising,West,18-25,Male,117725.01,42.0,1130.0,1.46,0.17
16877,Ks6245,2018-09-21 00:00:00.000000000,Online Advertising,East,56+,Male,88621.59,28.0,1377.0,0.69,0.25
16878,Xn8337,2022-09-27 00:00:00.000000000,TV,North,18-25,Female,41583.63,50.0,1020.0,0.46,0.1
16879,Ko2752,2018-01-18 00:00:00.000000000,Online Advertising,West,36-45,Male,101808.79,3.0,2962.0,1.1,0.27
16880,Xz5480,2018-10-27 00:00:00.000000000,Social Networks,South,26-35,Female,39216.23,6.0,110.0,0.94,0.18
16881,Oo4083,2018-08-21 00:00:00.000000000,Social Networks,South,36-45,Male,75452.5736216487,71.0,660.0,0.95,0.2
16882,Lx1531,2022-03-28 00:00:00.000000000,Direct Advertising,North,26-35,Female,4307.64,42.0,1977.0,1.43,0.27
16883,To8913,2022-06-19 00:00:00.000000000,Social Networks,North,36-45,Male,14417.45,31.0,1067.0,0.12,0.12
16884,Il2147,2018-05-07 00:00:00.000000000,Email,West,26-35,Female,1968.61,42.0,2874.0,0.8,0.07
16885,Yo4461,2018-02-01 00:00:00.000000000,TV,East,26-35,Female,149534.77,77.0,717.0,0.07,0.07
16886,Fw4381,2020-08-17 00:00:00.000000000,TV,East,46-55,Male,116255.2,26.0,2690.0,0.44,0.09
16887,Fq5820,2022-08-29 00:00:00.000000000,Online Advertising,South,36-45,Others,39113.58,23.0,977.0,1.29,0.25
16888,Xd7793,2019-03-18 00:00:00.000000000,Email,South,26-35,Female,77370.88,89.0,833.0,1.08,0.2
16889,Fs5199,2018-07-12 00:00:00.000000000,Social Networks,North,46-55,Others,23526.19,10.0,809.0,0.77,0.15
16890,Sp4028,2020-05-05 00:00:00.000000000,Online Advertising,East,56+,Female,44079.78,18.0,1924.0,1.27,0.17
16891,Sh8164,2019-08-08 00:00:00.000000000,Email,East,18-25,Others,30845.22,79.0,375.0,1.32,0.18
16892,Ui1142,2020-03-21 00:00:00.000000000,Social Networks,North,56+,Female,38977.43,20.0,1958.0,0.28,0.17
16893,Vk9356,2021-06-09 00:00:00.000000000,TV,East,46-55,Male,116313.44,64.0,1427.0,0.56,0.15
16894,Fs9724,2021-02-22 00:00:00.000000000,Online Advertising,East,46-55,Others,94539.16,68.0,1943.0,0.89,0.28
16895,Lw5474,2022-05-08 00:00:00.000000000,Email,North,56+,Female,149602.27,1.0,851.0,0.12,0.16
16896,Oz1307,2019-02-07 00:00:00.000000000,Email,South,18-25,Male,134642.74,64.0,954.0,0.46,0.03
16897,Sw4884,2021-11-09 00:00:00.000000000,TV,South,46-55,Male,142589.75,44.0,1038.0,1.07,0.25
16898,Fr5448,2020-02-14 00:00:00.000000000,TV,West,18-25,Male,81999.63,30.0,1116.0,0.87,0.02
16899,Ft3372,2021-05-19 00:00:00.000000000,TV,North,36-45,Male,84035.59,43.0,2376.0,1.12,0.26
16900,Nw8245,2020-03-29 00:00:00.000000000,Email,South,56+,Others,37610.84,91.0,2510.0,0.48,0.03
16901,Oe1673,2022-05-23 00:00:00.000000000,Online Advertising,North,18-25,Others,104117.07,3.0,1102.0,1.24,0.27
16902,Hg6817,2020-09-26 00:00:00.000000000,TV,North,36-45,Female,149395.36,17.0,1916.0,0.07,0.17
16903,Uz4635,2018-07-04 00:00:00.000000000,TV,East,36-45,Male,118786.53,20.0,2709.0,0.47,0.3
16904,Uv8421,2022-01-30 00:00:00.000000000,Social Networks,West,36-45,Male,23021.37,93.0,1563.0,1.21,0.11
16905,Yn8640,2022-03-05 00:00:00.000000000,Online Advertising,North,46-55,Others,105426.72,91.0,2210.0,0.84,0.08
16906,Nm5702,2022-02-12 00:00:00.000000000,Social Networks,South,26-35,Male,111120.48,72.0,639.0,1.5,0.07
16907,Pc3486,2020-11-03 00:00:00.000000000,Online Advertising,North,26-35,Female,81684.83,70.0,1022.0,0.56,0.08
16908,Pi4580,2022-01-04 00:00:00.000000000,Social Networks,West,46-55,Others,149942.69,93.0,1077.0,0.28,0.28
16909,Fh8472,2020-07-23 00:00:00.000000000,Online Advertising,West,36-45,Female,76327.68,31.0,1605.0,0.23,0.27
16910,Qk3683,2022-01-06 00:00:00.000000000,Online Advertising,South,46-55,Others,30670.47,57.0,1010.0,1.1,0.25
16911,Oo5240,2019-11-24 00:00:00.000000000,TV,North,36-45,Male,48124.58,48.0,1519.0,0.37,0.15596471885336272
16912,Tx8387,2022-12-24 00:00:00.000000000,Social Networks,West,46-55,Female,46364.0,51.0,2933.0,1.31,0.11
16913,Fj1023,2018-05-30 00:00:00.000000000,Online Advertising,West,26-35,Others,48764.07,57.0,1695.0,1.27,0.29
16914,Ff3156,2021-05-21 00:00:00.000000000,Direct Advertising,South,18-25,Female,125724.47,77.0,2178.0,1.1,0.23
16915,Xg7919,2022-06-30 00:00:00.000000000,Online Advertising,West,36-45,Others,92538.96,91.0,2685.0,1.08,0.18
16916,Hz3023,2021-04-05 00:00:00.000000000,Direct Advertising,North,36-45,Others,118003.18,59.0,1418.0,0.47,0.1
16917,Sj1884,2018-03-08 00:00:00.000000000,Email,West,18-25,Male,94762.4,38.0,121.0,0.52,0.02
16918,Ks4188,2018-01-29 00:00:00.000000000,Online Advertising,North,26-35,Female,43017.42,1.0,1935.0,0.74,0.22
16919,Bs6178,2018-10-23 00:00:00.000000000,Direct Advertising,North,56+,Male,84977.51,42.0,1317.0,0.57,0.25
16920,Mf2966,2021-11-19 00:00:00.000000000,Social Networks,East,56+,Male,72519.4,37.0,2862.0,0.07,0.17
16921,Pj1891,2019-06-25 00:00:00.000000000,Social Networks,South,18-25,Male,97298.54,36.0,2773.0,0.12,0.19
16922,Xm5407,2022-02-22 00:00:00.000000000,Direct Advertising,West,26-35,Male,9969.96,83.0,1510.0,1.05,0.14
16923,Cm1886,2022-07-09 00:00:00.000000000,Email,West,36-45,Female,134537.97,84.0,308.0,0.79,0.25
16924,Wz5743,2019-02-14 00:00:00.000000000,TV,North,18-25,Male,89339.94,48.0,760.0,0.77,0.21
16925,Sm5779,2021-03-03 00:00:00.000000000,Direct Advertising,East,46-55,Male,50488.47,40.0,718.0,0.75,0.22
16926,Jg5401,2019-03-09 00:00:00.000000000,Social Networks,South,36-45,Male,120748.27,81.0,947.0,0.91,0.16
16927,Ma8141,2022-04-21 00:00:00.000000000,Online Advertising,West,26-35,Others,45483.37,71.0,1876.0,0.63,0.22
16928,Qo6901,2022-06-07 00:00:00.000000000,TV,North,18-25,Male,109295.21,76.0,340.0,1.4,0.01
16929,Ou6622,2022-02-07 00:00:00.000000000,Online Advertising,South,18-25,Female,78758.34,9.0,2999.0,1.21,0.11
16930,Yz2071,2018-11-08 00:00:00.000000000,Online Advertising,South,26-35,Others,108209.98,95.0,2514.0,0.15,0.26
16931,Je5943,2018-07-16 00:00:00.000000000,Email,West,18-25,Female,74402.83,35.0,2286.0,0.86,0.27
16932,Mi5148,2022-11-14 00:00:00.000000000,TV,North,18-25,Male,37678.25,75.0,2911.0,1.04,0.03
16933,Hp4947,2022-09-09 00:00:00.000000000,Email,South,36-45,Male,136915.79,32.0,204.0,1.2,0.29
16934,Zk6935,2021-12-31 00:00:00.000000000,Social Networks,West,18-25,Others,106124.65,59.0,521.0,0.18,0.22
16935,Ti4841,2020-05-29 00:00:00.000000000,Online Advertising,South,36-45,Male,95406.42,81.0,2946.0,0.46,0.1
16936,Ni1792,2018-09-17 00:00:00.000000000,Direct Advertising,East,46-55,Male,49345.33,81.0,2851.0,0.94,0.19
16937,Og7148,2021-11-18 00:00:00.000000000,Online Advertising,South,36-45,Others,11279.19,3.0,1536.0,0.99,0.18
16938,Be7325,2020-01-16 00:00:00.000000000,Direct Advertising,South,46-55,Female,107988.95,2.0,1031.0,1.06,0.07
16939,Fw7452,2021-06-05 00:00:00.000000000,Direct Advertising,West,56+,Male,129191.43,2.0,2896.0,1.31,0.01
16940,Le6650,2018-10-17 00:00:00.000000000,Online Advertising,East,36-45,Female,111998.43,48.0,2034.0,0.11,0.05
16941,Cl6141,2019-04-23 00:00:00.000000000,TV,South,26-35,Others,139076.88,47.0,78.0,1.18,0.02
16942,Wz6147,2020-03-10 00:00:00.000000000,Email,North,18-25,Female,16162.39,88.0,191.0,1.16,0.29
16943,Yz7564,2022-10-20 00:00:00.000000000,Online Advertising,North,36-45,Male,20342.48,80.0,176.0,0.46,0.09
16944,Ej9099,2021-05-14 00:00:00.000000000,Online Advertising,West,18-25,Female,112045.98,19.0,1606.0,1.34,0.09
16945,Nj3422,2022-05-07 00:00:00.000000000,TV,North,18-25,Others,94941.29,20.0,900.0,0.8,0.23
16946,Mm8170,2018-05-27 00:00:00.000000000,Online Advertising,North,36-45,Female,37055.96,44.0,2419.0,0.65,0.03
16947,Wm3019,2022-10-19 00:00:00.000000000,Email,East,18-25,Male,25337.23,1.0,615.0,1.42,0.07
16948,Tr7352,2021-06-12 00:00:00.000000000,TV,South,56+,Male,118546.02,54.0,774.0,0.63,0.29
16949,Vt6905,2020-03-09 00:00:00.000000000,Online Advertising,North,36-45,Female,68031.0,91.0,1893.0,0.39,0.2
16950,Ue4769,2022-09-02 00:00:00.000000000,Social Networks,West,36-45,Male,32498.69,57.0,1702.0,0.8,0.06
16951,Hf1939,2022-08-03 00:00:00.000000000,TV,West,46-55,Others,70216.27,45.0,1099.0,0.17,0.3
16952,Qn1243,2018-03-03 00:00:00.000000000,Social Networks,East,36-45,Female,95901.68,7.0,168.0,0.68,0.16
16953,Oj3907,2021-03-05 00:00:00.000000000,Online Advertising,North,56+,Others,95143.96,48.0,2174.0,0.41,0.2
16954,Pt4959,2018-03-19 00:00:00.000000000,Email,North,26-35,Female,3128.91,8.0,2938.0,0.48,0.17
16955,Bb3493,2020-08-26 00:00:00.000000000,Direct Advertising,West,36-45,Male,127585.71,94.0,259.0,1.49,0.03
16956,My4001,2020-12-03 00:00:00.000000000,Online Advertising,North,56+,Male,15992.0,75.0,1080.0,1.01,0.02
16957,Zt8975,2020-07-17 00:00:00.000000000,Social Networks,South,36-45,Male,99846.77,56.0,1251.0,1.26,0.09
16958,Qn8283,2021-04-19 00:00:00.000000000,TV,South,26-35,Male,132976.53,71.0,2007.0,1.18,0.08
16959,Fh8380,2021-06-19 00:00:00.000000000,Online Advertising,East,56+,Others,104183.0,91.0,1164.0,1.08,0.21
16960,Lc3164,2018-01-09 00:00:00.000000000,Email,North,18-25,Male,61224.48,93.0,461.0,1.37,0.15
16961,Ah5585,2022-03-13 00:00:00.000000000,Direct Advertising,North,46-55,Male,113289.42,1.0,485.0,0.37,0.08
16962,Kn3533,2019-12-01 00:00:00.000000000,Online Advertising,West,18-25,Others,91715.83,20.0,442.0,0.06,0.23
16963,Dl8800,2019-07-12 00:00:00.000000000,Email,East,36-45,Female,59856.51,86.0,1824.0,1.4,0.09
16964,Ra1527,2021-02-07 00:00:00.000000000,TV,West,36-45,Others,19529.03,3.0,1441.0,0.99,0.19
16965,Ni6414,2021-11-28 00:00:00.000000000,Email,North,46-55,Male,21151.68,43.0,2024.0,1.42,0.07
16966,Zt5463,2021-05-11 00:00:00.000000000,TV,North,46-55,Female,74598.58,26.0,2085.0,0.22,0.22
16967,Lx9376,2022-03-03 00:00:00.000000000,Email,East,46-55,Male,13230.02,93.0,1810.0,0.22,0.12
16968,Bw4453,2020-12-15 00:00:00.000000000,Email,West,26-35,Others,124988.43,66.0,2874.0,1.06,0.21
16969,Fs5465,2018-09-29 00:00:00.000000000,Social Networks,North,46-55,Female,39890.36,89.0,2600.0,0.94,0.18
16970,En7313,2022-09-08 00:00:00.000000000,Social Networks,North,18-25,Male,54494.71,80.0,2480.0,0.92,0.24
16971,Mq2031,2021-03-02 00:00:00.000000000,Email,North,56+,Male,120262.2,61.0,333.0,0.37,0.06
16972,Xy6675,2021-05-31 00:00:00.000000000,Email,South,36-45,Female,73444.73,47.0,315.0,1.21,0.13
16973,Bw2183,2020-09-25 00:00:00.000000000,Online Advertising,West,26-35,Male,116518.06,65.0,2657.0,0.95,0.03
16974,Eq7194,2019-02-01 00:00:00.000000000,Online Advertising,North,18-25,Male,70888.16,66.0,370.0,0.5,0.19
16975,Ov2651,2020-07-10 00:00:00.000000000,Social Networks,East,46-55,Male,61758.63,19.0,834.0,0.72,0.04
16976,Yo3544,2018-02-12 00:00:00.000000000,Social Networks,North,46-55,Male,20334.59,30.0,654.0,1.35,0.18
16977,Ql4065,2018-11-11 00:00:00.000000000,Online Advertising,South,26-35,Female,64741.16,99.0,1410.0,0.84,0.28
16978,Id7855,2020-12-20 00:00:00.000000000,Direct Advertising,West,46-55,Others,4479.35,45.0,2450.0,0.57,0.1
16979,Ur3564,2020-02-21 00:00:00.000000000,TV,East,18-25,Female,82657.2,10.0,2725.0,0.63,0.04
16980,Wj4534,2020-02-22 00:00:00.000000000,Direct Advertising,East,36-45,Male,36019.56,77.0,845.0,0.94,0.07
16981,Pe2396,2022-11-25 00:00:00.000000000,Online Advertising,North,18-25,Male,97401.69,58.0,1671.0,1.15,0.07
16982,Pb9699,2020-04-04 00:00:00.000000000,Email,North,26-35,Female,81066.18,17.0,1541.0,0.32,0.07
16983,Xt2993,2020-01-28 00:00:00.000000000,Social Networks,South,36-45,Female,104936.06,14.0,1974.0,1.13,0.27
16984,Ma8891,2020-03-13 00:00:00.000000000,Online Advertising,East,18-25,Others,95815.02,63.0,1250.0,0.96,0.26
16985,Ya3976,2022-06-02 00:00:00.000000000,Online Advertising,East,26-35,Female,79614.08,38.0,2424.0,0.71,0.15
16986,Ae8774,2022-11-21 00:00:00.000000000,Social Networks,West,18-25,Male,48405.97,43.0,1360.0,0.5,0.04
